280 13.850000 0.000000 -17.420010, 0.000000 90.000000 0.000000 0.500002 1.000000 1.000000 
281 16.570000 0.000000 -13.240010, 0.000000 90.000000 0.000000 0.500002 1.000000 1.000000 
282 -13.000000 0.000000 -4.000000, 0.000000 0.000000 0.000000 0.500000 1.000000 1.000000 
283 -13.000000 0.000000 5.400002, 0.000000 0.000000 0.000000 0.500000 1.000000 1.000000 
284 0.000000 0.000000 -14.000000, 0.000000 0.000000 0.000000 1.000000 0.500000 1.000000 
285 14.000000 0.000000 0.000000, 0.000000 0.000000 0.000000 1.000000 0.500000 1.000000 
286 -14.000000 0.000000 0.000000, 0.000000 0.000000 0.000000 1.000000 0.500000 1.000000 
287 -35.000000 0.000000 9.000000, 0.000000 0.000000 0.000000 1.000000 0.500000 1.000000 
288 -35.000000 0.000000 -9.000000, 0.000000 0.000000 0.000000 1.000000 0.500000 1.000000 
289 -32.950000 0.000000 -19.350010, 0.000000 0.000000 0.000000 1.000000 0.500000 1.000000 
290 -57.670000 0.000000 -52.710030, 0.000000 0.000000 0.000000 1.000000 0.500000 1.000000 
291 -22.320000 0.000000 -17.140010, 0.000000 0.000000 0.000000 1.000000 0.500000 1.000000 
292 -28.090000 0.000000 15.540010, 0.000000 0.000000 0.000000 1.000000 0.500000 1.000000 
293 5.000000 0.000000 -17.830010, 0.000000 90.000000 0.000000 0.500002 1.000000 1.000000 
294 -4.200000 0.000000 -17.830010, 0.000000 90.000000 0.000000 0.500002 1.000000 1.000000 
295 -4.200000 0.000000 12.000000, 0.000000 90.000000 0.000000 0.500002 1.000000 1.000000 
296 8.260000 1.500000 30.380010, 0.000000 180.000000 0.000000 1.000000 1.000000 1.000000 
297 17.054290 1.500000 24.689990, 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 
298 16.000000 0.000000 46.340000, 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 
299 -36.900000 0.000000 -2.100001, 0.000000 270.000000 0.000000 1.000000 0.700000 1.000000 
300 23.700000 0.000000 0.200000, 0.000000 0.000000 0.000000 4.000000 4.000000 4.000000 
301 23.500000 0.000000 15.300010, 0.000000 0.000000 0.000000 4.000000 3.000000 4.000000 
302 27.100000 0.000000 12.100010, 0.000000 0.000000 0.000000 3.000000 3.000000 3.000000 
303 28.200000 0.000000 4.800002, 0.000000 0.000000 0.000000 4.000000 3.000000 4.000000 
304 21.600000 0.000000 -6.900004, 0.000000 0.000000 0.000000 4.000000 3.000000 3.500002 
305 5.000000 0.000000 50.690030, 0.000000 0.000000 0.000000 1.000000 0.500000 1.000000 
306 16.000000 0.000000 50.690030, 0.000000 0.000000 0.000000 1.000000 0.500000 1.000000 
307 16.000000 0.000000 41.120010, 0.000000 0.000000 0.000000 1.000000 0.500000 1.000000 
308 22.500000 0.000000 42.150020, 0.000000 0.000000 0.000000 1.000000 0.500000 1.000000 
309 27.000000 0.000000 35.000020, 0.000000 0.000000 0.000000 1.000000 0.500000 1.000000 
310 50.360000 0.000000 42.790020, 0.000000 0.000000 0.000000 1.000000 0.500000 1.000000 
311 5.000000 0.000000 41.120010, 0.000000 0.000000 0.000000 1.000000 0.500000 1.000000 
312 3.920000 0.000000 22.340010, 0.000000 0.000000 0.000000 1.000000 0.500000 1.000000 
313 12.938040 1.500000 30.320010, 0.000000 180.000000 0.000000 1.000000 1.000000 1.000000 
314 16.000000 0.000000 36.259990, 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 
315 -9.000000 0.000000 -3.800002, 0.000000 90.000000 0.000000 1.000000 1.000000 1.000000 
316 24.670000 0.000000 -30.250020, 0.000000 270.000000 0.000000 1.000000 1.000000 1.000000 
317 -24.000000 0.000000 28.000020, 0.000000 90.000000 0.000000 1.000000 1.000000 1.000000 
318 -8.210000 0.000000 -25.430020, 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 
319 3.800000 0.000000 9.000000, 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 
320 -6.780000 0.000000 41.450000, 0.000000 270.000000 0.000000 1.000000 1.000000 1.000000 
321 9.000000 0.000000 -3.800002, 0.000000 90.000000 0.000000 1.000000 1.000000 1.000000 
322 10.500000 0.000000 53.300030, 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 
323 10.500000 0.000000 49.360030, 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 
324 5.000000 0.000000 45.930000, 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 
325 5.000000 0.000000 35.910010, 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 
326 -13.400000 0.000000 28.660010, 0.000000 90.000000 0.000000 1.000000 1.000000 1.000000 
327 -14.050000 0.000000 32.660010, 0.000000 270.000000 0.000000 1.000000 1.000000 1.000000 
328 -17.320000 0.000000 22.500010, 0.000000 0.000000 0.000000 1.000000 0.500000 1.000000 
329 -17.320000 0.000000 34.170010, 0.000000 0.000000 0.000000 1.000000 0.500000 1.000000 
330 -35.000000 0.000000 35.000020, 0.000000 270.000000 0.000000 1.400002 1.000000 2.000000 
331 -31.904430 0.514452 30.165500, 0.000000 270.000000 0.000000 1.400005 1.000000 2.000013 
332 -31.846250 0.385813 30.622780, 0.000000 270.000000 0.000000 1.400005 1.000000 2.000013 
333 -46.300000 0.000000 34.840010, 0.000000 270.000000 0.000000 1.400002 1.000000 2.000000 
334 -43.204440 0.514452 30.005500, 0.000000 270.000000 0.000000 1.400005 1.000000 2.000013 
335 -43.146260 0.385813 30.462780, 0.000000 270.000000 0.000000 1.400005 1.000000 2.000013 
336 -57.100000 0.000000 34.680010, 0.000000 270.000000 0.000000 1.400002 1.000000 2.000000 
337 -54.004450 0.514452 29.845500, 0.000000 270.000000 0.000000 1.400005 1.000000 2.000013 
338 -53.946270 0.385813 30.302770, 0.000000 270.000000 0.000000 1.400005 1.000000 2.000013 
339 -0.420000 0.000000 44.590020, 0.000000 0.000000 0.000000 7.000000 7.000000 7.000000 
340 2.930000 0.000000 27.260620, 0.000000 0.000000 0.000000 7.000000 7.000000 7.000000 
341 2.240000 0.000000 30.170020, 0.000000 0.000000 0.000000 7.000000 7.000000 7.000000 
342 1.380000 0.000000 27.420630, 0.000000 270.000000 0.000000 7.000034 7.000000 7.000034 
343 -5.720000 0.000000 28.080020, 0.000000 90.000000 0.000000 6.000041 6.000000 6.000041 
344 -56.300010 0.000000 -42.750020, 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 
345 8.000000 0.000000 -39.600010, 0.000000 0.000000 0.000000 1.000000 0.500000 1.000000 
346 2.570002 0.000000 -30.200000, 0.000000 90.000000 0.000000 1.000000 1.000000 1.000000 
347 0.872988 1.931479 -26.757040, 0.000000 90.000000 0.000000 1.000000 1.000000 1.000000 
348 0.986629 0.385813 -26.545690, 0.000000 90.000000 0.000000 1.000000 1.000000 1.000000 
349 -6.849998 0.000000 -30.840020, 0.000000 270.000000 0.000000 2.000000 1.000000 1.000000 
350 -5.152984 1.931477 -37.725930, 0.000000 270.000000 0.000000 2.000013 1.000000 1.000000 
351 -5.266625 0.385815 -38.148640, 0.000000 270.000000 0.000000 2.000013 1.000000 1.000000 
352 -0.610000 0.000000 -33.230030, 0.000000 270.000000 0.000000 1.000000 1.000000 1.000000 
353 1.087015 1.931477 -36.672980, 0.000000 270.000000 0.000000 1.000000 1.000000 1.000000 
354 0.973374 0.385815 -36.884340, 0.000000 270.000000 0.000000 1.000000 1.000000 1.000000 
355 9.080000 0.000000 -35.090020, 0.000000 90.000000 0.000000 1.000000 1.000000 1.000000 
356 7.382987 1.931477 -31.647060, 0.000000 90.000000 0.000000 1.000000 1.000000 1.000000 
357 7.496628 0.385813 -31.435710, 0.000000 90.000000 0.000000 1.000000 1.000000 1.000000 
358 -13.130000 0.000000 -29.970020, 0.000000 270.000000 0.000000 2.300009 1.000000 1.000000 
359 -11.432990 1.931477 -37.888810, 0.000000 270.000000 0.000000 2.300013 1.000000 1.000000 
360 -11.546630 0.385815 -38.374920, 0.000000 270.000000 0.000000 2.300013 1.000000 1.000000 
361 0.700000 0.000000 -50.670050, 0.000000 0.000000 0.000000 2.000000 1.000000 1.000000 
362 -6.185874 1.931477 -52.367050, 0.000000 0.000000 0.000000 2.000000 1.000000 1.000000 
363 -6.608577 0.385815 -52.253410, 0.000000 0.000000 0.000000 2.000000 1.000000 1.000000 
364 8.180000 0.000000 -56.500030, 0.000000 90.000000 0.000000 1.800009 1.000000 1.000000 
365 6.603128 0.516159 -50.339740, 0.000000 90.000000 0.000000 1.800013 1.000000 1.000000 
366 6.603127 0.385815 -50.339740, 0.000000 90.000000 0.000000 1.800013 1.000000 1.000000 
367 16.090000 0.000000 -56.500030, 0.000000 90.000000 0.000000 1.800009 1.000000 1.000000 
368 14.513130 0.516159 -50.339740, 0.000000 90.000000 0.000000 1.800013 1.000000 1.000000 
369 14.513130 0.385815 -50.339740, 0.000000 90.000000 0.000000 1.800013 1.000000 1.000000 
370 16.090000 0.000000 -38.530010, 0.000000 90.000000 0.000000 1.800009 1.000000 1.000000 
371 14.513130 0.516159 -32.369720, 0.000000 90.000000 0.000000 1.800013 1.000000 1.000000 
372 14.513130 0.385815 -32.369720, 0.000000 90.000000 0.000000 1.800013 1.000000 1.000000 
373 -17.550000 0.000000 -34.380020, 0.000000 90.000000 0.000000 1.000000 1.000000 1.000000 
374 -17.413410 0.615982 -29.314230, 0.000000 90.000000 0.000000 1.000000 1.000000 1.000000 
375 -17.550000 0.000000 -47.770010, 0.000000 90.000000 0.000000 1.000000 1.000000 1.000000 
376 -17.413410 0.615982 -42.704200, 0.000000 90.000000 0.000000 1.000000 1.000000 1.000000 
377 -15.999000 0.110001 49.310010, 0.000000 180.000000 0.000000 1.000000 1.000000 1.000000 
378 -16.160000 0.110001 46.610020, 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 
379 -14.144650 0.110001 57.142340, 0.000000 180.000000 0.000000 1.000000 1.000000 1.000000 
380 -14.099000 0.000000 55.710030, 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 
381 -10.180000 0.110001 54.442360, 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 
382 -8.164652 0.110001 49.362340, 0.000000 180.000000 0.000000 1.000000 1.000000 1.000000 
383 -8.118999 0.000000 47.930020, 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 
384 -9.973347 0.000000 47.930020, 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 
385 -8.325653 0.110001 46.662350, 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 
386 -10.019000 0.110001 49.362340, 0.000000 180.000000 0.000000 1.000000 1.000000 1.000000 
387 -10.180000 0.110001 46.662350, 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 
388 -10.019000 0.110001 57.142340, 0.000000 180.000000 0.000000 1.000000 1.000000 1.000000 
389 -8.325653 0.110001 54.442360, 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 
390 -9.973347 0.000000 55.710030, 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 
391 -8.118999 0.000000 55.710030, 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 
392 -8.164652 0.110001 57.142340, 0.000000 180.000000 0.000000 1.000000 1.000000 1.000000 
393 -15.953350 0.000000 55.710030, 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 
394 -14.305650 0.110001 54.442360, 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 
395 -15.999000 0.110001 57.142340, 0.000000 180.000000 0.000000 1.000000 1.000000 1.000000 
396 -16.160000 0.110001 54.442360, 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 
397 -14.099000 0.000000 47.877690, 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 
398 -14.144650 0.110001 49.310010, 0.000000 180.000000 0.000000 1.000000 1.000000 1.000000 
399 -14.305650 0.110001 46.610020, 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 
400 -15.953350 0.000000 47.877690, 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 
401 22.100000 0.000000 47.550010, 0.000000 90.000000 0.000000 1.000000 1.000000 1.000000 
402 33.310000 0.000000 51.170030, 0.000000 270.000000 0.000000 1.000000 1.000000 1.000000 
403 33.272160 0.000000 48.747150, 0.000000 270.000000 0.000000 1.000000 1.000000 1.000000 
404 27.310000 0.000000 49.130030, 0.000000 90.000000 0.000000 1.000000 1.000000 3.000020 
405 -31.980000 0.000000 -53.430040, 0.000000 90.000000 0.000000 1.000000 1.000000 1.000000 
406 -26.740000 0.000000 -55.140030, 0.000000 90.000000 0.000000 1.000000 1.000000 3.000020 
407 -32.017840 0.000000 -55.852920, 0.000000 90.000000 0.000000 1.000000 1.000000 1.000000 
408 -25.280000 0.000000 -59.640030, 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 
409 -27.410000 0.000000 -59.640030, 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 
410 -31.980000 0.000000 -48.610050, 0.000000 90.000000 0.000000 1.000000 1.000000 1.000000 
411 -32.017840 0.000000 -51.032940, 0.000000 90.000000 0.000000 1.000000 1.000000 1.000000 
412 -22.000000 0.000000 -48.150030, 0.000000 270.000000 0.000000 1.000000 1.000000 1.000000 
413 -26.740000 0.000000 -49.200040, 0.000000 90.000000 0.000000 1.000000 1.000000 3.000020 
414 27.310000 0.000000 55.070030, 0.000000 90.000000 0.000000 1.000000 1.000000 3.000020 
415 33.310000 0.000000 55.990020, 0.000000 270.000000 0.000000 1.000000 1.000000 1.000000 
416 26.250000 0.000000 59.600030, 0.000000 180.000000 0.000000 1.000000 1.000000 1.000000 
417 28.420000 0.000000 59.600030, 0.000000 180.000000 0.000000 1.000000 1.000000 1.000000 
418 33.272160 0.000000 53.567120, 0.000000 270.000000 0.000000 1.000000 1.000000 1.000000 
419 57.550000 0.000000 52.400030, 0.000000 0.000000 0.000000 1.000000 0.500000 1.000000 
420 56.629990 0.000000 55.170040, 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 
421 48.509990 0.000000 55.200020, 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 
422 40.490010 0.000000 49.960030, 0.000000 180.000000 0.000000 1.000000 1.000000 1.000000 
423 44.520000 0.000000 55.200020, 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 
424 44.500010 0.000000 49.960030, 0.000000 180.000000 0.000000 1.000000 1.000000 1.000000 
425 52.600010 0.000000 49.960030, 0.000000 180.000000 0.000000 1.000000 1.000000 1.000000 
426 48.530000 0.000000 49.960030, 0.000000 180.000000 0.000000 1.000000 1.000000 1.000000 
427 52.550000 0.000000 55.170040, 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 
428 40.490000 0.000000 55.200020, 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 
429 36.460000 0.000000 49.960030, 0.000000 180.000000 0.000000 1.000000 1.000000 1.000000 
430 55.850010 1.500000 49.540020, 0.000000 160.000000 0.000000 1.000000 1.000000 1.000000 
431 39.710000 1.500000 49.540020, 0.000000 160.000000 0.000000 1.000000 1.000000 1.000000 
432 53.349990 1.500000 55.520050, 0.000000 340.000000 0.000000 1.000000 1.000000 1.000000 
433 49.270000 1.500000 55.520050, 0.000000 340.000000 0.000000 1.000000 1.000000 1.000000 
434 51.780000 1.500000 49.540020, 0.000000 160.000000 0.000000 1.000000 1.000000 1.000000 
435 47.750010 1.500000 49.540020, 0.000000 160.000000 0.000000 1.000000 1.000000 1.000000 
436 43.740010 1.500000 49.540020, 0.000000 160.000000 0.000000 1.000000 1.000000 1.000000 
437 41.240000 1.500000 55.550030, 0.000000 340.000000 0.000000 1.000000 1.000000 1.000000 
438 37.210000 1.500000 55.550030, 0.000000 340.000000 0.000000 1.000000 1.000000 1.000000 
439 45.230000 1.500000 55.550030, 0.000000 340.000000 0.000000 1.000000 1.000000 1.000000 
440 50.330000 1.500000 56.160030, 0.000000 180.000000 0.000000 1.000000 1.000000 1.000000 
441 50.600010 1.500000 48.940010, 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 
442 54.670020 1.500000 48.940010, 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 
443 46.289990 1.500000 56.190030, 0.000000 180.000000 0.000000 1.000000 1.000000 1.000000 
444 54.410000 1.500000 56.160030, 0.000000 180.000000 0.000000 1.000000 1.000000 1.000000 
445 42.300000 1.500000 56.190030, 0.000000 180.000000 0.000000 1.000000 1.000000 1.000000 
446 38.270000 1.500000 56.190030, 0.000000 180.000000 0.000000 1.000000 1.000000 1.000000 
447 46.570010 1.500000 48.940010, 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 
448 42.560010 1.500000 48.940010, 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 
449 38.530010 1.500000 48.940010, 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 
450 42.530010 0.000000 50.800030, 0.000000 180.000000 0.000000 1.000000 1.000000 1.000000 
451 54.490000 0.000000 54.860040, 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 
452 38.350000 0.000000 54.890030, 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 
453 42.380000 0.000000 54.890030, 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 
454 50.570000 0.000000 50.800030, 0.000000 180.000000 0.000000 1.000000 1.000000 1.000000 
455 50.410000 0.000000 54.860040, 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 
456 38.500000 0.000000 50.800030, 0.000000 180.000000 0.000000 1.000000 1.000000 1.000000 
457 -53.180010 0.000000 -54.670030, 0.000000 180.000000 0.000000 1.000000 1.000000 1.000000 
458 -49.150000 0.000000 -54.670030, 0.000000 180.000000 0.000000 1.000000 1.000000 1.000000 
459 -39.080000 0.000000 -55.510030, 0.000000 180.000000 0.000000 1.000000 1.000000 1.000000 
460 -51.190010 0.000000 -50.270040, 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 
461 -37.270010 1.500000 -49.310030, 0.000000 180.000000 0.000000 1.000000 1.000000 1.000000 
462 -51.970010 1.500000 -55.930040, 0.000000 160.000000 0.000000 1.000000 1.000000 1.000000 
463 -37.190010 0.000000 -50.610020, 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 
464 -41.270010 0.000000 -50.610020, 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 
465 -43.930000 1.500000 -55.930040, 0.000000 160.000000 0.000000 1.000000 1.000000 1.000000 
466 -53.330010 0.000000 -50.580040, 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 
467 -47.180000 0.000000 -55.510030, 0.000000 180.000000 0.000000 1.000000 1.000000 1.000000 
468 -39.900010 1.500000 -55.930040, 0.000000 160.000000 0.000000 1.000000 1.000000 1.000000 
469 -53.150000 1.500000 -56.530050, 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 
470 -53.410010 1.500000 -49.280030, 0.000000 180.000000 0.000000 1.000000 1.000000 1.000000 
471 -41.080000 1.500000 -56.530050, 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 
472 -54.470010 1.500000 -49.920030, 0.000000 340.000000 0.000000 1.000000 1.000000 1.000000 
473 -43.170010 0.000000 -50.270040, 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 
474 -49.120000 1.500000 -56.530050, 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 
475 -38.330020 1.500000 -49.950020, 0.000000 340.000000 0.000000 1.000000 1.000000 1.000000 
476 -39.130010 0.000000 -50.300020, 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 
477 -41.110010 0.000000 -54.670030, 0.000000 180.000000 0.000000 1.000000 1.000000 1.000000 
478 -46.450010 1.500000 -49.920030, 0.000000 340.000000 0.000000 1.000000 1.000000 1.000000 
479 -51.190000 0.000000 -55.510030, 0.000000 180.000000 0.000000 1.000000 1.000000 1.000000 
480 -45.390010 1.500000 -49.280030, 0.000000 180.000000 0.000000 1.000000 1.000000 1.000000 
481 -35.050020 0.000000 -50.300020, 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 
482 -35.830000 1.500000 -55.930040, 0.000000 160.000000 0.000000 1.000000 1.000000 1.000000 
483 -49.300010 0.000000 -50.580040, 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 
484 -50.440010 1.500000 -49.920030, 0.000000 340.000000 0.000000 1.000000 1.000000 1.000000 
485 -43.150000 0.000000 -55.510030, 0.000000 180.000000 0.000000 1.000000 1.000000 1.000000 
486 -55.220010 0.000000 -55.510030, 0.000000 180.000000 0.000000 1.000000 1.000000 1.000000 
487 -47.940000 1.500000 -55.930040, 0.000000 160.000000 0.000000 1.000000 1.000000 1.000000 
488 -41.350010 1.500000 -49.310030, 0.000000 180.000000 0.000000 1.000000 1.000000 1.000000 
489 -45.109990 1.500000 -56.530050, 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 
490 -42.410010 1.500000 -49.950020, 0.000000 340.000000 0.000000 1.000000 1.000000 1.000000 
491 -49.380010 1.500000 -49.280030, 0.000000 180.000000 0.000000 1.000000 1.000000 1.000000 
492 -37.009990 1.500000 -56.530050, 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 
493 -47.160010 0.000000 -50.270040, 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 
494 0.540000 0.000000 52.360030, 0.000000 90.000000 0.000000 2.000000 3.000000 2.000000 
495 54.480000 0.000000 32.010010, 0.000000 90.000000 0.000000 4.400017 4.000000 6.000041 
496 -49.180000 0.000000 -22.940010, 0.000000 90.000000 0.000000 3.000021 4.000000 6.000041 
497 -44.170000 0.000000 -27.540020, 0.000000 90.000000 0.000000 3.000021 4.000000 6.000041 
498 -56.700000 0.000000 -23.680010, 0.000000 0.000000 0.000000 3.000000 4.000000 4.000000 
499 -52.860000 0.000000 -28.310010, 0.000000 0.000000 0.000000 4.000000 4.000000 3.000000 
500 -41.310000 0.000000 -23.470010, 0.000000 0.000000 0.000000 1.000000 0.500000 1.000000 
501 -37.610000 0.000000 -28.390010, 0.000000 0.000000 0.000000 3.000000 3.000000 3.000000 
502 -36.310000 0.000000 -23.240010, 0.000000 0.000000 0.000000 3.300000 3.000000 2.000000 
503 51.970000 0.000000 23.260010, 0.000000 0.000000 0.000000 4.400000 4.000000 6.000000 
504 44.630000 0.000000 23.660010, 0.000000 90.000000 0.000000 4.400017 4.000000 5.800011 
505 43.000000 0.000000 29.790020, 0.000000 90.000000 0.000000 4.300017 4.000000 3.000020 
506 38.000000 0.000000 29.790020, 0.000000 90.000000 0.000000 4.300017 4.000000 3.000020 
507 37.800000 0.000000 24.180010, 0.000000 0.000000 0.000000 4.300000 4.000000 4.000000 
508 32.450160 0.000000 39.870010, 0.000000 0.000000 0.000000 1.000000 0.700000 1.000000 
509 29.746220 0.000000 39.870010, 0.000000 0.000000 0.000000 1.000000 0.700000 1.000000 
510 31.186060 0.000000 39.836440, 0.000000 0.000000 0.000000 1.000000 0.700000 1.000000 
511 51.300000 0.000000 35.600010, 0.000000 0.000000 0.000000 1.000000 0.700000 1.000000 
512 25.130000 0.000000 24.580020, 0.000000 180.000000 0.000000 1.000000 0.700000 1.500001 
513 24.798740 2.270355 24.962320, 0.000000 180.000000 0.000000 1.000000 0.700000 1.500002 
514 24.798740 2.229265 24.962330, 0.000000 180.000000 0.000000 1.000000 0.700000 1.500002 
515 24.798680 1.848497 24.958230, 0.000000 180.000000 0.000000 1.000000 0.700000 1.500003 
516 24.822060 1.699791 24.902220, 0.000000 300.000000 0.000000 1.375001 0.700000 1.125001 
517 24.773670 1.699791 24.904120, 0.000000 60.000000 0.000000 1.375001 0.700000 1.125001 
518 24.796930 1.699791 24.993480, 0.000000 180.000000 0.000000 1.000000 0.700000 1.500003 
519 24.796290 2.270624 24.866250, 0.000000 180.000000 0.000000 1.000000 0.700000 1.500002 
520 25.132160 2.270624 24.966820, 0.000000 180.000000 0.000000 1.000000 0.700000 1.500002 
521 25.143320 0.989891 24.943330, 0.000000 180.000000 0.000000 1.000000 0.700000 1.500002 
522 26.992610 0.000000 24.557340, 0.000000 180.000000 0.000000 1.000000 0.700000 1.500001 
523 28.882620 0.000000 24.559900, 0.000000 180.000000 0.000000 1.000000 0.700000 1.500001 
524 21.900000 0.000000 38.300010, 0.000000 90.000000 0.000000 1.000000 1.000000 0.600002 
525 21.311230 2.457954 38.300050, 0.000000 90.000000 0.000000 1.000000 1.000000 0.600003 
526 27.227390 0.000000 30.400010, 0.000000 180.000000 0.000000 1.000000 0.700000 1.500001 
527 26.896130 2.270355 30.782310, 0.000000 180.000000 0.000000 1.000000 0.700000 1.500001 
528 26.896130 2.229265 30.782320, 0.000000 180.000000 0.000000 1.000000 0.700000 1.500001 
529 26.896070 1.848497 30.778230, 0.000000 180.000000 0.000000 1.000000 0.700000 1.500001 
530 26.919450 1.699791 30.722210, 0.000000 300.000000 0.000000 1.375000 0.700000 1.125001 
531 26.871060 1.699791 30.724110, 0.000000 60.000000 0.000000 1.375000 0.700000 1.125001 
532 26.894320 1.699791 30.813470, 0.000000 180.000000 0.000000 1.000000 0.700000 1.500001 
533 26.893670 2.270624 30.686250, 0.000000 180.000000 0.000000 1.000000 0.700000 1.500001 
534 27.229550 2.270624 30.786820, 0.000000 180.000000 0.000000 1.000000 0.700000 1.500001 
535 27.240700 0.989891 30.763330, 0.000000 180.000000 0.000000 1.000000 0.700000 1.500001 
536 21.100000 0.000000 30.000020, 0.000000 180.000000 0.000000 1.000000 0.700000 1.500001 
537 20.768750 2.270355 30.382320, 0.000000 180.000000 0.000000 1.000000 0.700000 1.500002 
538 20.768750 2.229265 30.382320, 0.000000 180.000000 0.000000 1.000000 0.700000 1.500002 
539 20.768680 1.848497 30.378230, 0.000000 180.000000 0.000000 1.000000 0.700000 1.500003 
540 20.792060 1.699791 30.322220, 0.000000 300.000000 0.000000 1.375002 0.700000 1.125002 
541 20.743670 1.699791 30.324110, 0.000000 60.000000 0.000000 1.375002 0.700000 1.125002 
542 20.766930 1.699791 30.413480, 0.000000 180.000000 0.000000 1.000000 0.700000 1.500003 
543 20.766290 2.270624 30.286250, 0.000000 180.000000 0.000000 1.000000 0.700000 1.500002 
544 21.102160 2.270624 30.386820, 0.000000 180.000000 0.000000 1.000000 0.700000 1.500002 
545 21.113320 0.989891 30.363330, 0.000000 180.000000 0.000000 1.000000 0.700000 1.500002 
546 29.000000 0.000000 30.400010, 0.000000 180.000000 0.000000 1.000000 0.700000 1.500001 
547 30.890000 0.000000 30.400010, 0.000000 180.000000 0.000000 1.000000 0.700000 1.500001 
548 21.900000 0.000000 35.823600, 0.000000 90.000000 0.000000 1.000000 1.000000 0.600002 
549 21.311230 2.457954 35.823640, 0.000000 90.000000 0.000000 1.000000 1.000000 0.600003 
550 49.900000 0.000000 39.600010, 0.000000 0.000000 0.000000 1.000000 0.700000 1.000000 
551 48.000000 0.000000 39.600010, 0.000000 0.000000 0.000000 1.000000 0.700000 1.000000 
552 43.540000 0.000000 39.820010, 0.000000 0.000000 0.000000 1.000000 0.700000 1.000000 
553 43.871260 2.270355 39.565150, 0.000000 0.000000 0.000000 1.000000 0.700000 1.000000 
554 43.871260 2.229263 39.565150, 0.000000 0.000000 0.000000 1.000000 0.700000 1.000000 
555 43.871330 1.848495 39.567880, 0.000000 0.000000 0.000000 1.000000 0.700000 1.000000 
556 43.847950 1.699791 39.605240, 0.000000 120.000000 0.000000 1.000000 0.700000 1.000000 
557 43.896340 1.699791 39.603970, 0.000000 240.000000 0.000000 1.000000 0.700000 1.000000 
558 43.873080 1.699791 39.544390, 0.000000 0.000000 0.000000 1.000000 0.700000 1.000000 
559 43.873710 2.270626 39.629200, 0.000000 0.000000 0.000000 1.000000 0.700000 1.000000 
560 43.537840 2.270626 39.562150, 0.000000 0.000000 0.000000 1.000000 0.700000 1.000000 
